k,x,y,z,var_x,var_y,var_z
11652,-0.172913617885613,0.28227646955574903,0.7708893926244496,0.5943151565706108,0.2540753552584193,0.006468284320979897
11653,-0.17801270058168853,0.28029535491207314,0.7737914786142164,0.6082487372253595,0.2623329355372461,0.00699127308646519
11654,-0.17803892825492446,0.2802851679202727,0.7738063007156218,0.6083213654441931,0.26237593252443875,0.006994084418800665
11655,-0.17804962963992038,0.2802809949173999,0.7738123583555233,0.6083509885032823,0.262393517933571,0.0069952319946440305
11656,-0.18619097395361398,0.2770987958840377,0.7783659813383009,0.6313284398769314,0.2760410320908062,0.007931199764649583
11657,-0.19596423582470832,0.27324127022062306,0.7836744192176673,0.6600712861369487,0.29317991353925793,0.00923197760626661
11658,-0.19647520095818688,0.27303901332934716,0.7839462810966886,0.6616095574830794,0.2940973788942125,0.009305618527861454
11659,-0.20235362944368604,0.27070856740158145,0.7870305116951809,0.6795595517366321,0.30480291919208785,0.0101948652973748
11660,-0.20367797556443046,0.2701826720874593,0.787714096516153,0.6836674546612587,0.3072527160408465,0.010406076239042187
11661,-0.20438106478805187,0.26990332315359733,0.7880753148705878,0.6858578087688332,0.3085589996473625,0.010519861072599564
11662,-0.21280529127768666,0.2665397994392067,0.7923159768700966,0.712596262019567,0.3245326230340247,0.011974313067989625
11663,-0.21644892299576862,0.26508116866230313,0.7940965140085017,0.7244509394529017,0.33161272904057804,0.012656671802952687
11664,-0.21993866483706906,0.2636822517662246,0.7957714607685351,0.7359676965571768,0.33848905396482604,0.01334110503226214
11665,-0.22291680664779234,0.2624870274803527,0.7971775303556292,0.7459212547717704,0.34443030475440894,0.013949422952689697
11666,-0.22327191773647495,0.26234444722712547,0.7973437542884161,0.7471157988175264,0.3451431492435556,0.014023458708788636
11667,-0.2349366500429788,0.25757473296149935,0.8026862889957578,0.787131687106639,0.36924605941038874,0.01663664310565787
11668,-0.23711499905130362,0.25667508883973944,0.8036539168897332,0.794785676421164,0.37387362547544173,0.01716403257995518
11669,-0.2398601237334529,0.25557359755805586,0.8048385452120679,0.804567220788005,0.37968251641739115,0.01784607513252269
11670,-0.24463967611982906,0.25361295044356813,0.8068876373488014,0.8217590848565743,0.39001432500883854,0.019081678423665052
11671,-0.2531159674070408,0.25012621501178256,0.8104103567385266,0.8529356264244223,0.4087439118017007,0.02142277043606806
11672,-0.25462095120750966,0.24950625073641386,0.8110214827258568,0.8585625122971116,0.41212228632597686,0.021858546048255316
11673,-0.26386200348573796,0.2456436685832205,0.8147161518014003,0.8936356684870864,0.43332322364455245,0.02466848698773771
11674,-0.26443705659689287,0.24540104462811518,0.8149424522806039,0.8958489283975988,0.43466631712015197,0.02485096328051186
11675,-0.2644717207957518,0.24538641750478196,0.8149560768137019,0.8959824727957315,0.4347473549718089,0.024861991531006874
11676,-0.27386113038821425,0.2393135230492699,0.8461972615377864,0.7813909289161033,0.44666888749799566,0.012014320098241202
11677,-0.27537448422186317,0.24075871599110577,0.8463487806691962,0.7904805854512325,0.4462543815512917,0.012423534573611112
11678,-0.26798362447194707,0.2237001151012189,0.8594777337513428,0.7933115397526012,0.4187300212776312,0.008424625931035157
11679,-0.2733388344837675,0.21188498781917253,0.8638651096452332,0.7890589504464091,0.438949234360462,0.008030722644909085
11680,-0.28074912761471416,0.2080645518212174,0.8687986901811182,0.8134309565155572,0.45549170019765994,0.008761621667874989
11681,-0.28707678054676705,0.20479758640467982,0.8729195802035571,0.8346740563786123,0.46984133107284737,0.009448280079445804
11682,-0.29077862528902304,0.20288465769485153,0.8752914850863999,0.8472834673162413,0.4783296226167447,0.009877580493717553
11683,-0.29551496707189395,0.20043567499180226,0.8782848016947027,0.8636095210668033,0.4892884025994625,0.010457263669528564
11684,-0.2976648277251519,0.19932355437307359,0.8796282996529393,0.8710909044598778,0.4942987301638673,0.010731823103369502
11685,-0.2985069026678769,0.19888788136238245,0.8801519685385389,0.8740331995383367,0.49626724116172777,0.010841331794453886
11686,-0.3067541463648569,0.1946190198687503,0.8852055365085609,0.9032026387896759,0.5157246921864764,0.011973177941182194
11687,-0.3079414219377898,0.19400425372700325,0.8859219644122227,0.9074540927753229,0.5185519935000789,0.01214508727831866
11688,-0.363543691147085,0.16159954297434737,0.8877539599385005,0.597738968344265,0.2760387115873915,0.00769175425044644
11689,-0.3737093994554496,0.16382258534340505,0.8899915089526809,0.6215678345798504,0.27596617773118876,0.008220970281549191
11690,-0.3744166526220119,0.16352017865151802,0.8904060801647489,0.6231451369622505,0.2767988314850191,0.008285274106301027
11691,-0.37694307174772923,0.16244221627154865,0.8918848839881902,0.6288097570773018,0.279789447950397,0.008519330832309553
11692,-0.3900966133761067,0.15688886869249252,0.8995343547818836,0.6590659534667384,0.2957676681976038,0.009849610438972894
11693,-0.3920001718604921,0.1560934060613744,0.9006350337322845,0.6635505559654413,0.29813659666812636,0.010057919793101625
11694,-0.39380838533417056,0.15533737300295936,0.901680590966579,0.6678347195611918,0.3004043521956623,0.010259752962685543
11695,-0.3977238955193131,0.1537009112365677,0.9039436121623301,0.6771934006295832,0.3053699239748864,0.010709999543779289
11696,-0.406480808807669,0.15007221531304127,0.9089845323814593,0.6985328218435942,0.31669545621335443,0.011780814749085463
11697,-0.40980065748226946,0.14870778399475182,0.9108887645903089,0.7067703007878272,0.3210685498847123,0.012210185627384825
11698,-0.4195663958629538,0.1446215094386072,0.9165328337750678,0.7314628348858456,0.3343957304061717,0.013561959824561936
11699,-0.4236946267719962,0.14288963427849888,0.9189217121620251,0.7421129476461493,0.3401853541653963,0.014171344283664282
11700,-0.427071416042874,0.14147919118150665,0.9208724659073767,0.7509189190101051,0.3449743729400794,0.014685972720416302
11701,-0.42961172004151627,0.14042177611017048,0.9223380940176482,0.7575993950198894,0.3486086659253948,0.015082796979675892
11702,-0.4357174740474099,0.13789304787081486,0.9258542653531538,0.7738524997812107,0.3574547396916145,0.016070928906718737
11703,-0.5794318804032663,-0.05256504122558875,0.9084456913407026,0.6648138606145324,0.28025090052478774,0.00966286265992662
11704,-0.5908756879684053,-0.05283628129702511,0.9068372066848487,0.687764078287073,0.264278371655565,0.009238667628380619
11705,-0.5919696633535925,-0.05347411297822313,0.9072282040289287,0.6899092785386981,0.2652308248474618,0.00932291442764763
11706,-0.5961130622575446,-0.055884945979984946,0.9087122667935137,0.6980883083595619,0.2688678911232554,0.009649399760262557
11707,-0.6024931405138717,-0.0595811411396035,0.9110066627419059,0.7108513251497586,0.2745572587580858,0.010175371136723014
11708,-0.613533620722787,-0.0659311921444714,0.9150030692724317,0.7334233655448599,0.2846545552704743,0.01115458745627152
11709,-0.5960592673725555,-0.07192158240123211,0.8904091200076922,0.5999016766514924,0.28941445155872364,0.007325016589945923
11710,-0.6148404475182049,-0.07889602685324201,0.8956391830775758,0.6259944721745457,0.2794786196240537,0.008258503361581156
11711,-0.6157335275478912,-0.07945055099682416,0.8958870317810678,0.6275865517268812,0.280314454659189,0.008324997755690929
11712,-0.6157657843842882,-0.07947057434198332,0.8958959825519923,0.6276440924415561,0.2803446763339433,0.008327410303846112
11713,-0.6267503152702124,-0.08623453514418655,0.8989386982687314,0.6475525250243485,0.29068543290266663,0.009192500953005929
11714,-0.6304752669329686,-0.08851030422355968,0.8999682859602668,0.6544410144625559,0.29424122805156194,0.00950635878208013
11715,-0.6381537807257239,-0.09318307126181505,0.9020868115105299,0.6688634953329746,0.3016957728808378,0.01018785409930676
11716,-0.647432636198108,-0.09879721527179047,0.9046392509727686,0.686694319918563,0.31092909254446643,0.011074789524382891
11717,-0.6550274385661266,-0.10336656035199904,0.9067216609474619,0.7016191536877486,0.31867120708384566,0.01185370341922928
11718,-0.6591629684559968,-0.10584506577775155,0.9078528680865701,0.7098718133297517,0.3229572340200453,0.012298299201551737
11719,-0.6630016042517966,-0.10813966206571238,0.9089011038250032,0.7176116420716708,0.32698003598525016,0.012724076601178679
11720,-0.6688918672967241,-0.11164959605428418,0.9105062251160441,0.7296378375863878,0.33323643270068276,0.013402255652841609
11721,-0.610832554266628,-0.06257935903432693,0.8767459032510704,0.6067657437914246,0.2453121260615426,0.007933087519245494
11722,-0.6183606377404587,-0.06729628175441457,0.8779259880083463,0.6201520953964716,0.2541172653540294,0.008645792578778603
11723,-0.6186083876714509,-0.0674350610804118,0.8779591344561942,0.620644090283331,0.2543602926373243,0.00866741864902061
11724,-0.6220095565806525,-0.06933766141825431,0.878414926661123,0.6274371002692755,0.2577198611249503,0.008970259578257082
11725,-0.6080174732705163,-0.08725112507483065,0.8697970416991936,0.5349157146511215,0.26109273941256783,0.006650395966364783
11726,-0.6155015520922933,-0.08780243344968847,0.8708345007884939,0.5439554674723653,0.24536007457461406,0.007076472260308079
11727,-0.6287212129140326,-0.09604186392078459,0.8720518887547146,0.5681498654276556,0.25839834740314455,0.008184971101272484
11728,-0.6390044632147497,-0.10239398684428219,0.8729920791730715,0.5877766297656762,0.2689969993840952,0.009172408046607416
11729,-0.6397872634231665,-0.102875777539923,0.8730633875280012,0.5892996886266517,0.26982135590053663,0.009252229583587873
11730,-0.6416445062488088,-0.10401784373930822,0.8732324251462572,0.5929296593134631,0.2717870099707549,0.009444287753020983
11731,-0.6432507138250623,-0.10500436511533973,0.873378452820853,0.5960878392926013,0.27349807454859126,0.009613440175602428
11732,-0.610756986975193,-0.030196415356588596,0.8614245574843917,0.5966646150374475,0.20017393521491622,0.006164301442074632
11733,-0.6137259255713926,-0.036978613437601976,0.8619248874425461,0.6000096612449228,0.21214159662639834,0.006936797671916771
11734,-0.622910871536954,-0.04140703882386321,0.8621758004339568,0.6198374871995028,0.22050944254821359,0.007734634685090081
11735,-0.5867051938178763,-0.02227633243472965,0.8546610393854013,0.535318588609471,0.18900733185158194,0.0056147460607577785
11736,-0.5956899582705297,-0.018971815448514617,0.8538522399754802,0.5601532121791089,0.18479794536601143,0.005458988476510344
11737,-0.5876163754558213,-0.020935771052746577,0.8502433330218686,0.5104647918932904,0.16671274808946182,0.004488981498115237
11738,-0.6056736887443745,-0.02029103390385989,0.848908335053764,0.5584600022846895,0.17051756075014626,0.004714622700037641
11739,-0.606452708278362,-0.020626796732228447,0.8488690432667112,0.5601325026469741,0.17116435205575847,0.004764061442038663
11740,-0.6164799900811643,-0.024915760822333655,0.8483775303895549,0.5821034164607929,0.17972537397991342,0.00546050112144907
11741,-0.5761173048512289,-0.05710272241370934,0.8536439083641106,0.4995481756655037,0.15889803340266564,0.004720043700124918
11742,-0.5777209681463978,-0.05550161019395561,0.8532144684097958,0.5033380008426908,0.15748260047430224,0.00469812372766755
11743,-0.586490781483554,-0.06061190204606767,0.8530525311983244,0.5221794955675637,0.16507139737693452,0.005396828247703129
11744,-0.58871619709646,-0.061922319006873366,0.8530181422296867,0.5270727440433882,0.1670860318224501,0.005593151369007854
11745,-0.5990559875829125,-0.06796488859266134,0.8528750208331359,0.5504375818732692,0.1767963541924345,0.006602651057846136
11746,-0.6033154654454039,-0.07043231820606485,0.8528234145611667,0.5603650113440949,0.1809640627335903,0.007066197424290095
11747,-0.6048966859317002,-0.07134507624628875,0.8528052505546686,0.5640952773220617,0.18253609145032504,0.007245506635390612
11748,-0.6077997207633145,-0.07301637197337534,0.8527732266908379,0.5710074358920953,0.185457388198552,0.007585010867116204
11749,-0.620651619709153,-0.09834289414904335,0.8538455267611762,0.5545651070828278,0.16546785624184332,0.005877704472828751
11750,-0.6297480618868947,-0.09775629759107318,0.8526311378912163,0.5805444648831148,0.16447798478148673,0.006082064190901713
11751,-0.6310643502055232,-0.09853519529665752,0.8526151117357827,0.5836475107922248,0.16563640319343415,0.006203724531565953
11752,-0.6408328674166932,-0.10428040331097876,0.8525112777254935,0.6071819867018236,0.17449547157707065,0.0071807497208970445
11753,-0.6228119934211218,-0.03557504029113939,0.8522525668591538,0.6180572463731909,0.14904588238656497,0.005129260693710452
11754,-0.6164694760995556,-0.04209153528845676,0.8527773299641938,0.6076800896607555,0.1541350987567994,0.005591714479275131
11755,-0.6179736235438651,-0.042748003554781824,0.8527599914320735,0.6116671240184094,0.15546262178258638,0.005726050176597729
11756,-0.6188462628998368,-0.0431281028139472,0.8527503692624409,0.613990442047641,0.15623792688427152,0.00580545865435878
11757,-0.626281511761835,-0.04634413607636338,0.8526812103491526,0.6340913388292653,0.16299632732448774,0.006526656820295975
11758,-0.635482289818482,-0.05026907342727674,0.8526263126174927,0.6597174762456858,0.1717348285373558,0.007532771121094386
11759,-0.6372907893381983,-0.05103357739169723,0.8526193188348088,0.6648518151547027,0.17350091844427473,0.0077457149338274614
11760,-0.6389025868367049,-0.0517130252523222,0.852614093516104,0.6694545559387052,0.17508827110208972,0.007939771190555736
11761,-0.6410796190110353,-0.05262788801784919,0.8526085105579029,0.6757115469819706,0.17725220238935369,0.008208314096261798
11762,-0.6495145112292704,-0.05612967761271924,0.8526012866731671,0.7003741990046033,0.18583406494534402,0.009317449777776826
11763,-0.6498433743415989,-0.05626494401834772,0.8526014512135434,0.7013492907044401,0.18617511090637814,0.009362939226491793
11764,-0.6621389999634171,-0.06123808551521081,0.8526278292018841,0.738508849263241,0.19924356350943248,0.01118298270412387
11765,-0.6659401555634319,-0.06275422378116176,0.8526439509381125,0.7502835676967584,0.20342361557750976,0.01179521056547067
11766,-0.6705773845571472,-0.06459108312368275,0.8526681431407237,0.7648308937755911,0.20861256925960966,0.012574338557202832
11767,-0.6722080828468141,-0.06523368591699075,0.8526777546558075,0.7699939834591508,0.2104604855043131,0.012856782928355282
11768,-0.6730039470669474,-0.06554673616291519,0.852682648328388,0.7725228254353794,0.21136680783631323,0.012996246173821852
11769,-0.6160979137812042,-0.11020187297169386,0.8633962004081545,0.6647026513372905,0.19298023926473856,0.008742850332448334
11770,-0.6183472317800967,-0.10901995624392119,0.863171125312002,0.6687158881562547,0.19255240706540216,0.008870644813524804
11771,-0.6105477647274683,-0.11650733664034454,0.8671363635478736,0.6299086617869549,0.1672147059570257,0.006166102566313481
11772,-0.6084610243962569,-0.12165809758922758,0.8679827784715249,0.6332651828093324,0.1717862871664982,0.006100100312208208
11773,-0.6127973523802079,-0.12470234916705325,0.8684340101821635,0.6474437735401035,0.17684171931374087,0.0065345660319083895
11774,-0.6154448577677545,-0.12654969876348185,0.8687001715389423,0.6562276660509985,0.17998515219708658,0.006814330526239302
11775,-0.6170505395837531,-0.13781339749004856,0.8755410132641301,0.6710724802067164,0.16621005318372847,0.005000599824912736
11776,-0.6233703249982323,-0.1408125487024087,0.8761486211652405,0.6887239914171258,0.17156044032683213,0.0055740947503831245
11777,-0.6247503589282557,-0.1417928280248923,0.8763258065733195,0.6936017522627742,0.1731016029870111,0.005698362403860337
11778,-0.6256716218096824,-0.1424458208136612,0.8764427390318146,0.6968727694328336,0.1741362295588295,0.0057830145231577154
11779,-0.6312379733482985,-0.1463229154014953,0.8771200570208417,0.7167554480626304,0.18043931672696462,0.006325349480499887
11780,-0.6349037013999808,-0.14884189721582936,0.8775437355308839,0.730042244039238,0.1846680826801415,0.006711449001695873
11781,-0.6422955313225474,-0.1539009839408859,0.8783550191324819,0.7574778280639174,0.19344332553837598,0.007560860356445524
11782,-0.6466121072550663,-0.1568443326855877,0.8788035287314971,0.7739008474745817,0.19872055206157171,0.00810197855315293
11783,-0.6480267426548626,-0.15779729252422942,0.878945290040011,0.7793164373822857,0.20046393233768456,0.008287061244847826
11784,-0.649983864748238,-0.15911143568474373,0.8791379864378411,0.7868516641812205,0.20289245942868772,0.008549329107775389
11785,-0.6548307818799532,-0.1623448983508204,0.8795986389857191,0.8057257384776171,0.20898904369092217,0.009230251298969988
11786,-0.6558539194223062,-0.16302364090474336,0.8796929574924963,0.8097484226805906,0.21029084119620603,0.009379767397669039
11787,-0.6669351699027982,-0.17029085395940688,0.8806538832434714,0.8541660868962181,0.22471660137937158,0.011130783680614494
11788,-0.6710122131536916,-0.1729265115139449,0.8809815160679144,0.870895052668042,0.2301723428848267,0.011836637652453528
11789,-0.6731778965243225,-0.17431835359761857,0.8811503406646406,0.8798649442920956,0.23310232330037717,0.012225251328676964
11790,-0.6740838475071886,-0.1748979798138746,0.8812198067748429,0.8836311094977511,0.23433353212964111,0.012390688279808375
11791,-0.6744956401680849,-0.1751605090101696,0.8812511044717075,0.8853441956857148,0.2348937890155834,0.012466468017925818
11792,-0.6810330140981777,-0.17930108748618256,0.8817319914028814,0.9128157290038432,0.24389359376355035,0.01371604531090783
11793,-0.6854462036288069,-0.18206764888343485,0.8820405727894862,0.9316511702683044,0.25008014511740795,0.014609396081531462
11794,-0.6898731022049407,-0.18481996957515945,0.8823381048672201,0.950777452509958,0.2563747334861996,0.015546118590577081
11795,-0.6957159682005032,-0.18841824441085261,0.8827137610222833,0.9763741391284475,0.26481745150220887,0.016845012005660045
11796,-0.6961459846792432,-0.18868154588080144,0.8827406852550226,0.9782737114700417,0.2654448209143191,0.016943426102950215
11797,-0.7017563135235692,-0.19209767252927717,0.8830833999826195,1.003252886792079,0.2737048116478308,0.0182629623864867
11798,-0.7207482956508503,-0.1887174400778947,0.8845217627386879,0.9059108966224626,0.2568759150626302,0.008626051978624092
11799,-0.7435584945180505,-0.17954331811659904,0.8858837450685048,0.9289154056669116,0.24060150937946256,0.006596684778677415
11800,-0.7489696246259969,-0.18483456489208622,0.8864461830657819,0.9681564019949783,0.2507677346660577,0.006621548568755569
11801,-0.7499582532163204,-0.18536821009713672,0.886528531840432,0.9720713944159467,0.25199105516075865,0.0067016425283924295
11802,-0.7521021213400069,-0.18652302087869693,0.8867055484684572,0.9805971242848771,0.2546565137148564,0.006879237722335097
11803,-0.7570258670013923,-0.18916401838088615,0.8871042074280577,1.0003751818802957,0.2608455608218397,0.0073074192746480325
11804,-0.7629299184838826,-0.19231001157737215,0.8875682437733081,1.024448763476562,0.26838936081281817,0.007859111304222026
11805,-0.7716155449954607,-0.19689417700184114,0.8882246188256966,1.0605389104482121,0.2797236438858739,0.008749933217433436
11806,-0.7727479673278994,-0.19748805103824862,0.8883079932459368,1.0653033065144413,0.2812220687726378,0.008873202155162598
11807,-0.7759802333468065,-0.19917834714563765,0.8885432779815267,1.07897660194838,0.2855251207598923,0.009234270639681831
11808,-0.7852757010676106,-0.204000397800678,0.889198585594643,1.1189124472047298,0.2981154848080041,0.010350191521536609
11809,-0.7952314241231127,-0.20910211140454116,0.8898675966024798,1.1626888399013096,0.3119535306339968,0.011676716218178198
11810,-0.6326949606704284,-0.13620677135235368,0.8816828070656169,0.66459824612717,0.2246368720517763,0.008175949673766813
11811,-0.6348587434864335,-0.1380394908116824,0.8820369459265766,0.6752512105552473,0.22635920500577225,0.00828907175006364
11812,-0.6357887629126385,-0.1385593214515981,0.8820788503533465,0.6791378640383533,0.22817132567529957,0.008456336978114804
11813,-0.6363112531195534,-0.13885082560517253,0.8821023597311123,0.6813306340926191,0.22919473010480168,0.008551656119179492
11814,-0.6372069800404914,-0.13934966714604402,0.882142626257825,0.6851052510515181,0.23095811892677837,0.008717330720607873
11815,-0.6392187389262515,-0.14046589490738656,0.882232986565776,0.6936542477659362,0.23495993150979566,0.00909994525369361
11816,-0.6444415178276011,-0.14333706143695024,0.8824685692087305,0.7163090865793148,0.24561655632925147,0.010162319980032263
11817,-0.6498818869325138,-0.14628645387755929,0.8827184889806294,0.7406131944364021,0.25713230345029714,0.011378062016068908
11818,-0.6514265980479416,-0.14711573539211859,0.8827906096389158,0.7476440677343601,0.260482044318556,0.011744344273670661
11819,-0.6540820920809246,-0.14853354816164915,0.8829164049424627,0.7598667586079324,0.26632076391071613,0.01239590091634367
11820,-0.6564888904307891,-0.14981008883384495,0.883032636992773,0.7710931276005586,0.2717004850608501,0.0130106542155965
11821,-0.6642466531889493,-0.1538702170864295,0.8834241193455543,0.8082378902755063,0.2896115750802224,0.015152798013544064
11822,-0.668531524450183,-0.1560774714973186,0.8836527643405685,0.8293810590726646,0.29987971920416545,0.01644395561475343
11823,-0.6699550277779811,-0.15680525993060918,0.8837308283888967,0.8365037930030952,0.30335032402273754,0.016890324380844774
11824,-0.6700675360702147,-0.15686266893596573,0.8837370452819198,0.8370688200806994,0.3036258615950915,0.016925974927572945
11825,-0.670778216577127,-0.1572248832630774,0.8837764615591461,0.8406451412774862,0.3053708450875378,0.017152464085985877
11826,-0.6708974435539603,-0.1572855832195878,0.8837831005083052,0.8412463454139354,0.30566432728669657,0.01719067728564377
11827,-0.6817295317318772,-0.16272207985239556,0.8844186737370823,0.8973020759751413,0.3331965148669467,0.020925731585674998
11828,-0.6093492536665567,-0.06747619258106834,0.8937159773372034,0.8436913319769234,0.2543497918563825,0.010671593554619196
11829,-0.6114462181191539,-0.06196276614308266,0.8939093218968155,0.8434213477517228,0.25612832777051736,0.010620246526521314
11830,-0.6156048071661872,-0.062162207497924546,0.8947757226211577,0.8692419153230895,0.2667024069820791,0.011582563521929391
11831,-0.615918449980075,-0.062173378531168375,0.8948419283571505,0.8711969721491075,0.2675065644870863,0.011657831136454291
11832,-0.6185979022201752,-0.062247749473517924,0.8954119621309485,0.8879418601489637,0.27441359559150424,0.012316478947091756
11833,-0.6255709496845484,-0.062375727593680735,0.896932447327926,0.9321451431578841,0.2927762622035088,0.014178807941557754
11834,-0.6259459627931987,-0.062379795669830054,0.8970154789392989,0.9345468699529533,0.29377917816414906,0.014285156149059173
11835,-0.5791754219940035,-0.1651377469671319,0.9470657922473752,0.9666442768601217,0.2344622151522914,0.00818990682748232
11836,-0.5703372314951827,-0.1456851238574299,0.9429956902135037,0.9268739879542716,0.23651127211857492,0.008732257888070988
11837,-0.5718099380936271,-0.14670421152515534,0.9443925464977185,0.9405132405290407,0.24113757641961692,0.009134917819245912
11838,-0.5722502222452195,-0.14700487049593255,0.9448065260360948,0.9445922160210815,0.24252507719599256,0.009258429143425439
11839,-0.5763129666019015,-0.1496957842332175,0.9485495604493255,0.9822587165299964,0.2554201857839008,0.010464981372349667
11840,-0.5775227667337689,-0.1504703064697426,0.9496379684294659,0.993482732103946,0.2592895900506056,0.010847054281764676
11841,-0.5778010516121491,-0.15064674990528798,0.9498866648832642,0.996065024177188,0.2601815443337259,0.010936400904233954
11842,-0.5790611318278945,-0.15143750187910648,0.9510050353805801,1.007760063136191,0.2642293604687103,0.011347779912554685
11843,-0.5842971901139334,-0.15449688411787477,0.9555114576178003,1.0564362479964158,0.2812900325093747,0.013185258354596835
11844,-0.5176323584330292,-0.11355208375675752,0.9169812840456238,0.7999151594248118,0.24099923983625576,0.007826361130612011
11845,-0.5169935670770236,-0.11887341593408327,0.9190679569440798,0.8091676006635529,0.2420537301726591,0.008122161409956554
11846,-0.5182968135558073,-0.11950134833471852,0.9196770191473764,0.8225277145327938,0.24781727831984945,0.008569120257795377
11847,-0.5186194544102336,-0.11965221681660215,0.9198273120706333,0.8258285391768124,0.24924511274274516,0.008682756067202554
11848,-0.5215353560893093,-0.12093781093489775,0.9211802199771687,0.8555420410346016,0.2621644557183394,0.009762097199679406
11849,-0.476080641854679,-0.2499651676095839,0.9299596249476484,0.8995046359079445,0.19939618823086716,0.006549609942101841
11850,-0.4632676353759442,-0.23288870724706226,0.9268768898570686,0.8797883675791421,0.2113355454479411,0.007314671373484918
11851,-0.4636664754487369,-0.2341189984063707,0.9273352288882654,0.8885688689192556,0.21430977030491377,0.007572593769702135
11852,-0.46428648202278044,-0.23594767203043518,0.9280173540092924,0.9018556981141236,0.2188308735861397,0.007977574986802896
11853,-0.4649719742213038,-0.23786403463554234,0.9287327896210513,0.9160909743220347,0.22370138050667918,0.008430812587171013
11854,-0.42283571849661844,-0.18512958619783776,0.9022266968048067,0.8495810828033233,0.20428396323826142,0.00606430948685687
11855,-0.4202644685239892,-0.20155383518300862,0.90626518949664,0.8570275041517318,0.19945762416531249,0.006226127446447373
11856,-0.4214748301571448,-0.20538906622206943,0.9064743037494437,0.8940526575888781,0.21197385629579144,0.0072467780336620755
11857,-0.4216935679468054,-0.20598722975399456,0.9065135726126295,0.9001001458272125,0.2140349364492573,0.007426299544482311
11858,-0.42202679292859924,-0.20685663420082143,0.9065741912483538,0.9090286606909463,0.21708608815500507,0.0076977799762834465
11859,-0.3878525303223782,-0.2045541764407477,0.8906995763211969,0.8558293842176675,0.20002455785658804,0.00603562676954211
11860,-0.39174183998453127,-0.18792689375855862,0.8860029300569123,0.8535448282621684,0.20645741095699682,0.0058603006119862374
11861,-0.39272791556865255,-0.1904234133910656,0.884981436958595,0.8844042508704494,0.21743484374010114,0.006682416444021822
11862,-0.3934467234358892,-0.191841788604739,0.8844079646125951,0.9036790475145291,0.2243585989950783,0.0072423238995499946
11863,-0.3936453673063967,-0.19220093815091693,0.884267042641839,0.908723325162233,0.22617693000612613,0.0073947095383014964
11864,-0.3937432658713677,-0.19237348464489692,0.8842000156868893,0.911170915971771,0.22706012395863975,0.0074695154362759125
11865,-0.3826951911645364,-0.26646602615119674,0.8892756799221269,0.9415368299806891,0.1799216717219153,0.005685437315276931
11866,-0.38027383162988904,-0.26338136959833325,0.8872289678514954,0.961598036627486,0.190783958535185,0.006386481500019223
11867,-0.38136331155439757,-0.2677770169408449,0.8864733030822145,0.9958614179357684,0.20063107780847933,0.007295173413810057
11868,-0.381815354485591,-0.26933218253931396,0.8862159575047485,1.0081904729435869,0.20418035336356027,0.007642734016565231
11869,-0.3821448871170503,-0.2703975289008509,0.8860431880690792,1.0166788621386165,0.20662359083486154,0.007888060181722598
11870,-0.3496704881328729,-0.23636191834200337,0.8723743424323752,1.0123728841635773,0.1884955546929099,0.006000654941517063
11871,-0.349911757945488,-0.22554669459378549,0.8702562715468243,1.0079495184101428,0.19220681425227076,0.00596000423835413
11872,-0.3508944213645433,-0.22890933801690203,0.8684237415428686,1.0467082206510785,0.20292857380877563,0.006878948489452214
11873,-0.35155229085129625,-0.2306219719956791,0.8674877160313437,1.0677458150002437,0.2088143206172607,0.007420041056042444
11874,-0.3519999637331634,-0.23162953317739024,0.8669281546828023,1.080706230444828,0.2124667529757397,0.007767872697622625
11875,-0.352475336436189,-0.23261075426543443,0.8663852686345175,1.0936204390580957,0.21612038175582046,0.00812525155622109
11876,-0.3524821972888397,-0.23262434100992443,0.8663777664268506,1.0938012477310637,0.21617163920019605,0.008130332254603816
11877,-0.315264572874075,-0.1591090674117272,0.8595033727749679,1.080533681640812,0.20608568811643327,0.005580269221536172
11878,-0.30262735261479723,-0.18498250530254368,0.8598028726595567,1.1250461804637524,0.21338695492072485,0.006934754622225581
11879,-0.30330414492869207,-0.1860298339372115,0.8585591359325858,1.1537335761266356,0.22126175836924414,0.007632122954781958
11880,-0.3035432803052116,-0.18633405748327797,0.8581971352897874,1.1624948982117607,0.22367820686775947,0.007854569788863335
11881,-0.3038312257279764,-0.18666954733426894,0.8577974345903607,1.172399729811106,0.22641628868636157,0.00811133076645851
11882,-0.30491204541574524,-0.18771850415506425,0.8565429279452974,1.2051783514844263,0.23552313404155364,0.00900049407170592
11883,-0.30513252868032276,-0.18790250244539902,0.8563218908151795,1.2112370483547596,0.23721384398715165,0.009171402362801364
11884,-0.30619541959336566,-0.1886905720296122,0.8553702443329725,1.2383727190714982,0.24481349799801772,0.009961546756794181
11885,-0.3084355171860056,-0.18998781458103228,0.8537783394340022,1.2879319887539498,0.25880299823949593,0.011506569835492598
11886,-0.30867326119043986,-0.19010501364594345,0.8536322997315078,1.2927617576886488,0.26017359660742234,0.011664031458311033
11887,-0.30942933426725383,-0.19045765992049016,0.8531899560307743,1.3076994134504905,0.26442051925858956,0.012158641982339152
11888,-0.3098471687052636,-0.190640672791809,0.8529585035046432,1.3157047150834222,0.266701328499297,0.012428402979514398
11889,-0.3113920151793981,-0.19125511556741057,0.8521698314170087,1.3439951605648162,0.2747880362449444,0.013407607670023011
